user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6
4,1,672,2,0.017,0.936,0.036,0.004,0.0,0.001,0.006
5,1,672,2,0.023,0.696,0.061,0.0,0.024,0.0,0.196
6,1,672,1,0.363,0.39,0.073,0.1,0.057,0.017,0.0
1,6,673,1,0.016,0.0,0.114,0.086,0.0,0.014,0.77
2,1,673,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,1,673,1,0.011,0.969,0.009,0.0,0.003,0.004,0.004
4,1,673,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,1,673,2,0.004,0.957,0.01,0.003,0.004,0.0,0.021
6,0,673,1,0.399,0.393,0.063,0.087,0.044,0.014,0.0
1,6,674,1,0.17,0.0,0.114,0.076,0.01,0.021,0.609
2,1,674,1,0.039,0.7929999999999999,0.0,0.039,0.036,0.054,0.04
3,1,674,1,0.129,0.6709999999999999,0.083,0.0,0.04,0.034,0.043
4,1,674,2,0.11,0.493,0.094,0.104,0.0,0.044,0.154
5,1,674,2,0.06,0.677,0.114,0.019,0.027,0.0,0.103
6,0,674,1,0.491,0.379,0.043,0.057,0.014,0.016,0.0
1,6,675,1,0.193,0.0,0.15,0.08,0.04,0.227,0.31
2,1,675,1,0.077,0.741,0.0,0.044,0.041,0.051,0.044
3,1,675,1,0.1669999999999999,0.639,0.091,0.0,0.037,0.03,0.036
4,0,675,2,0.377,0.329,0.111,0.087,0.0,0.05,0.046
5,1,675,2,0.116,0.5489999999999999,0.103,0.009,0.043,0.0,0.181
6,0,675,1,0.506,0.344,0.056,0.06,0.017,0.017,0.0
1,6,676,1,0.034,0.0,0.131,0.121,0.014,0.036,0.6629999999999999
2,1,676,1,0.071,0.7140000000000001,0.0,0.046,0.046,0.043,0.08
3,1,676,1,0.166,0.624,0.089,0.0,0.043,0.037,0.041
4,0,676,2,0.48,0.134,0.161,0.103,0.0,0.061,0.06
5,1,676,2,0.093,0.626,0.12,0.02,0.036,0.0,0.106
6,0,676,1,0.5529999999999999,0.28,0.06,0.066,0.024,0.017,0.0
1,3,677,1,0.07,0.0,0.2,0.346,0.044,0.071,0.269
2,1,677,1,0.206,0.337,0.0,0.06,0.054,0.07,0.273
3,1,677,1,0.174,0.517,0.159,0.0,0.061,0.039,0.05
4,0,677,2,0.66,0.061,0.126,0.071,0.0,0.043,0.039
5,1,677,2,0.097,0.6559999999999999,0.109,0.001,0.051,0.0,0.086
6,0,677,1,0.581,0.147,0.081,0.107,0.05,0.033,0.0
1,6,678,1,0.079,0.0,0.207,0.22,0.143,0.083,0.269
2,5,678,1,0.096,0.17,0.0,0.123,0.133,0.309,0.17
3,1,678,1,0.187,0.49,0.163,0.0,0.069,0.046,0.046
4,0,678,2,0.516,0.074,0.157,0.116,0.0,0.056,0.081
5,1,678,2,0.073,0.6829999999999999,0.107,0.004,0.047,0.0,0.086
6,0,678,1,0.593,0.09,0.103,0.106,0.054,0.054,0.0
1,6,679,1,0.073,0.0,0.14,0.123,0.133,0.087,0.444
2,4,679,1,0.074,0.104,0.0,0.091,0.291,0.26,0.179
3,2,679,1,0.066,0.086,0.6759999999999999,0.0,0.059,0.07,0.044
4,0,679,2,0.643,0.027,0.134,0.081,0.0,0.051,0.063
5,6,679,2,0.069,0.153,0.099,0.016,0.063,0.0,0.601
6,0,679,1,0.397,0.043,0.331,0.104,0.054,0.07,0.0
1,6,680,1,0.076,0.0,0.153,0.093,0.1689999999999999,0.08,0.43
2,1,680,1,0.24,0.264,0.0,0.101,0.056,0.076,0.263
3,2,680,1,0.29,0.119,0.393,0.0,0.087,0.061,0.05
4,0,680,2,0.7090000000000001,0.016,0.116,0.071,0.0,0.043,0.046
5,1,680,2,0.051,0.611,0.1639999999999999,0.05,0.06,0.0,0.063
6,2,680,1,0.1639999999999999,0.086,0.607,0.066,0.039,0.039,0.0
1,6,681,1,0.186,0.0,0.067,0.057,0.0,0.014,0.6759999999999999
2,0,681,1,0.777,0.097,0.0,0.024,0.029,0.027,0.046
3,0,681,1,0.75,0.053,0.069,0.0,0.057,0.033,0.039
4,0,681,2,0.7929999999999999,0.01,0.086,0.049,0.0,0.03,0.033
5,1,681,2,0.254,0.5329999999999999,0.084,0.031,0.057,0.0,0.04
6,0,681,1,0.626,0.061,0.1639999999999999,0.074,0.04,0.034,0.0
1,6,682,1,0.026,0.0,0.111,0.086,0.0,0.014,0.763
2,0,682,1,0.6609999999999999,0.116,0.0,0.051,0.037,0.07,0.064
3,0,682,1,0.59,0.106,0.107,0.0,0.081,0.049,0.067
4,6,682,2,0.151,0.237,0.143,0.143,0.0,0.059,0.267
5,1,682,2,0.046,0.579,0.116,0.043,0.073,0.0,0.144
6,2,682,1,0.279,0.069,0.484,0.096,0.039,0.034,0.0
1,6,683,1,0.029,0.0,0.113,0.086,0.0,0.014,0.759
2,0,683,1,0.574,0.109,0.0,0.069,0.053,0.086,0.11
3,0,683,1,0.65,0.1,0.087,0.0,0.071,0.044,0.047
4,3,683,2,0.2,0.114,0.179,0.251,0.0,0.084,0.171
5,1,683,2,0.033,0.68,0.106,0.037,0.066,0.0,0.079
6,2,683,1,0.34,0.047,0.464,0.076,0.05,0.023,0.0
1,6,684,1,0.027,0.0,0.116,0.089,0.0,0.014,0.754
2,0,684,1,0.5429999999999999,0.136,0.0,0.071,0.053,0.084,0.113
3,0,684,1,0.407,0.281,0.146,0.0,0.077,0.043,0.046
4,3,684,2,0.19,0.163,0.197,0.226,0.0,0.08,0.144
5,1,684,2,0.034,0.6859999999999999,0.104,0.03,0.066,0.0,0.08
6,0,684,1,0.389,0.121,0.369,0.063,0.041,0.017,0.0
1,6,685,1,0.026,0.0,0.117,0.096,0.0,0.014,0.747
2,0,685,1,0.593,0.191,0.0,0.056,0.033,0.066,0.061
3,2,685,1,0.304,0.19,0.344,0.0,0.073,0.05,0.039
4,3,685,2,0.194,0.136,0.187,0.23,0.0,0.084,0.1689999999999999
5,1,685,2,0.036,0.6859999999999999,0.107,0.029,0.064,0.0,0.079
6,2,685,1,0.356,0.043,0.461,0.067,0.044,0.029,0.0
1,6,686,1,0.077,0.0,0.139,0.089,0.02,0.037,0.639
2,0,686,1,0.647,0.124,0.0,0.051,0.037,0.069,0.071
3,0,686,1,0.659,0.107,0.081,0.0,0.071,0.037,0.044
4,0,686,2,0.289,0.159,0.121,0.151,0.0,0.063,0.217
5,1,686,2,0.14,0.593,0.103,0.036,0.06,0.0,0.069
6,0,686,1,0.563,0.057,0.203,0.091,0.051,0.034,0.0
1,2,687,1,0.16,0.0,0.25,0.18,0.097,0.126,0.187
2,0,687,1,0.467,0.293,0.0,0.071,0.036,0.064,0.069
3,0,687,1,0.403,0.156,0.264,0.0,0.076,0.053,0.049
4,3,687,2,0.213,0.12,0.143,0.237,0.0,0.086,0.201
5,1,687,2,0.064,0.6509999999999999,0.104,0.039,0.064,0.0,0.077
6,2,687,1,0.277,0.14,0.306,0.17,0.057,0.05,0.0
1,5,688,1,0.109,0.0,0.174,0.084,0.074,0.404,0.154
2,1,688,1,0.144,0.631,0.0,0.067,0.046,0.05,0.061
3,0,688,1,0.4,0.223,0.203,0.0,0.077,0.041,0.056
4,6,688,2,0.176,0.12,0.141,0.233,0.0,0.087,0.243
5,1,688,2,0.034,0.6859999999999999,0.104,0.039,0.06,0.0,0.077
6,3,688,1,0.083,0.22,0.097,0.331,0.07,0.199,0.0
1,5,689,1,0.029,0.0,0.161,0.033,0.059,0.614,0.104
2,1,689,1,0.077,0.7140000000000001,0.0,0.064,0.043,0.053,0.049
3,2,689,1,0.179,0.277,0.371,0.0,0.073,0.059,0.041
4,6,689,2,0.176,0.161,0.136,0.196,0.0,0.084,0.247
5,1,689,2,0.033,0.677,0.107,0.031,0.07,0.0,0.081
6,3,689,1,0.023,0.274,0.041,0.6,0.031,0.03,0.0
1,4,690,1,0.103,0.0,0.129,0.2,0.39,0.084,0.094
2,1,690,1,0.101,0.684,0.0,0.067,0.04,0.056,0.051
3,2,690,1,0.136,0.256,0.457,0.0,0.066,0.046,0.04
4,1,690,2,0.143,0.251,0.119,0.186,0.0,0.087,0.214
5,1,690,2,0.029,0.69,0.097,0.029,0.071,0.0,0.084
6,3,690,1,0.026,0.304,0.057,0.537,0.036,0.04,0.0
1,6,691,1,0.119,0.0,0.1669999999999999,0.221,0.126,0.103,0.264
2,1,691,1,0.179,0.38,0.0,0.149,0.069,0.093,0.131
3,0,691,1,0.42,0.216,0.17,0.0,0.094,0.051,0.049
4,6,691,2,0.166,0.081,0.109,0.147,0.0,0.071,0.426
5,1,691,2,0.036,0.6859999999999999,0.107,0.029,0.064,0.0,0.079
6,2,691,1,0.08,0.124,0.447,0.26,0.054,0.034,0.0
1,6,692,1,0.046,0.0,0.124,0.099,0.07,0.107,0.5539999999999999
2,0,692,1,0.284,0.266,0.0,0.14,0.064,0.111,0.134
3,0,692,1,0.65,0.101,0.086,0.0,0.071,0.04,0.051
4,6,692,2,0.221,0.09,0.146,0.196,0.0,0.081,0.266
5,1,692,2,0.091,0.624,0.109,0.029,0.061,0.0,0.086
6,2,692,1,0.11,0.097,0.626,0.086,0.051,0.03,0.0
1,6,693,1,0.066,0.0,0.143,0.067,0.04,0.25,0.434
2,1,693,1,0.16,0.617,0.0,0.067,0.04,0.049,0.067
3,0,693,1,0.611,0.159,0.086,0.0,0.071,0.027,0.046
4,6,693,2,0.161,0.123,0.154,0.183,0.0,0.081,0.297
5,1,693,2,0.036,0.6829999999999999,0.106,0.043,0.056,0.0,0.077
6,2,693,1,0.111,0.16,0.547,0.09,0.053,0.039,0.0
1,6,694,1,0.086,0.0,0.1669999999999999,0.166,0.04,0.097,0.444
2,1,694,1,0.084,0.69,0.0,0.073,0.044,0.056,0.053
3,0,694,1,0.609,0.144,0.099,0.0,0.071,0.027,0.05
4,6,694,2,0.18,0.101,0.141,0.187,0.0,0.087,0.303
5,1,694,2,0.03,0.687,0.106,0.039,0.06,0.0,0.079
6,2,694,1,0.069,0.126,0.616,0.09,0.056,0.044,0.0
1,5,695,1,0.051,0.0,0.16,0.061,0.037,0.401,0.289
2,1,695,1,0.203,0.62,0.0,0.044,0.036,0.044,0.053
3,1,695,1,0.387,0.403,0.081,0.0,0.067,0.019,0.043
4,1,695,2,0.15,0.276,0.131,0.21,0.0,0.091,0.141
5,1,695,2,0.026,0.72,0.099,0.034,0.05,0.0,0.071
6,1,695,1,0.051,0.536,0.256,0.076,0.054,0.027,0.0
1,6,696,1,0.046,0.0,0.121,0.073,0.021,0.224,0.514
2,0,696,1,0.606,0.174,0.0,0.043,0.043,0.063,0.071
3,0,696,1,0.457,0.329,0.104,0.0,0.061,0.01,0.039
4,1,696,2,0.139,0.271,0.141,0.1639999999999999,0.0,0.079,0.206
5,1,696,2,0.03,0.7,0.103,0.034,0.054,0.0,0.079
6,1,696,1,0.063,0.62,0.156,0.081,0.054,0.026,0.0
1,6,697,1,0.061,0.0,0.106,0.086,0.009,0.021,0.7170000000000001
2,1,697,1,0.376,0.381,0.0,0.069,0.046,0.059,0.07
3,0,697,1,0.5710000000000001,0.134,0.141,0.0,0.067,0.033,0.053
4,0,697,2,0.471,0.087,0.089,0.054,0.0,0.04,0.259
5,1,697,2,0.154,0.531,0.097,0.031,0.073,0.0,0.113
6,1,697,1,0.1369999999999999,0.304,0.224,0.241,0.063,0.03,0.0
1,6,698,1,0.08,0.0,0.1369999999999999,0.106,0.133,0.051,0.493
2,0,698,1,0.574,0.179,0.0,0.061,0.04,0.079,0.067
3,0,698,1,0.563,0.091,0.103,0.0,0.089,0.07,0.084
4,6,698,2,0.07,0.043,0.086,0.029,0.0,0.03,0.743
5,1,698,2,0.174,0.5489999999999999,0.106,0.029,0.06,0.0,0.083
6,2,698,1,0.097,0.099,0.557,0.149,0.063,0.036,0.0
1,6,699,1,0.26,0.0,0.211,0.076,0.051,0.029,0.373
2,0,699,1,0.254,0.159,0.0,0.139,0.087,0.117,0.244
3,0,699,1,0.521,0.106,0.106,0.0,0.087,0.07,0.11
4,6,699,2,0.071,0.043,0.086,0.029,0.0,0.029,0.743
5,1,699,2,0.036,0.679,0.104,0.034,0.061,0.0,0.086
6,3,699,1,0.063,0.073,0.08,0.71,0.043,0.031,0.0
1,6,700,1,0.196,0.0,0.1,0.031,0.013,0.011,0.649
2,6,700,1,0.024,0.051,0.0,0.063,0.044,0.046,0.7709999999999999
3,6,700,1,0.057,0.03,0.053,0.0,0.249,0.037,0.574
4,6,700,2,0.05,0.033,0.086,0.029,0.0,0.029,0.774
5,1,700,2,0.02,0.589,0.09,0.036,0.057,0.0,0.209
6,3,700,1,0.066,0.073,0.044,0.746,0.029,0.043,0.0
1,6,701,1,0.079,0.0,0.044,0.047,0.003,0.009,0.8190000000000001
2,6,701,1,0.014,0.089,0.0,0.314,0.077,0.114,0.391
3,6,701,1,0.024,0.013,0.05,0.0,0.041,0.021,0.85
4,6,701,2,0.04,0.027,0.084,0.029,0.0,0.027,0.7929999999999999
5,1,701,2,0.02,0.563,0.089,0.043,0.05,0.0,0.236
6,3,701,1,0.066,0.071,0.043,0.7490000000000001,0.029,0.043,0.0
1,6,702,1,0.011,0.0,0.044,0.069,0.0,0.011,0.8640000000000001
2,3,702,1,0.014,0.071,0.0,0.513,0.057,0.059,0.286
3,6,702,1,0.027,0.011,0.044,0.0,0.04,0.019,0.8590000000000001
4,6,702,2,0.033,0.023,0.069,0.023,0.0,0.023,0.83
5,1,702,2,0.017,0.469,0.077,0.034,0.05,0.0,0.353
6,3,702,1,0.059,0.071,0.043,0.7559999999999999,0.029,0.043,0.0
1,6,703,1,0.179,0.0,0.061,0.074,0.009,0.017,0.66
2,3,703,1,0.014,0.076,0.0,0.546,0.057,0.071,0.236
3,6,703,1,0.103,0.04,0.059,0.0,0.276,0.07,0.453
4,6,703,2,0.064,0.04,0.086,0.029,0.0,0.029,0.753
5,6,703,2,0.073,0.39,0.09,0.013,0.033,0.0,0.401
6,3,703,1,0.124,0.057,0.107,0.636,0.034,0.041,0.0
1,6,704,1,0.119,0.0,0.126,0.097,0.026,0.039,0.594
2,3,704,1,0.014,0.086,0.0,0.633,0.094,0.086,0.087
3,0,704,1,0.287,0.087,0.129,0.0,0.276,0.104,0.117
4,6,704,2,0.071,0.043,0.086,0.029,0.0,0.029,0.743
5,1,704,2,0.074,0.684,0.111,0.0,0.044,0.0,0.086
6,3,704,1,0.114,0.179,0.147,0.417,0.071,0.071,0.0
1,6,705,1,0.076,0.0,0.147,0.103,0.034,0.049,0.591
2,3,705,1,0.014,0.086,0.0,0.63,0.09,0.09,0.09
3,4,705,1,0.163,0.077,0.091,0.0,0.426,0.094,0.149
4,6,705,2,0.071,0.043,0.086,0.029,0.0,0.029,0.743
5,1,705,2,0.071,0.6859999999999999,0.104,0.0,0.047,0.0,0.091
6,3,705,1,0.096,0.304,0.133,0.307,0.076,0.084,0.0
1,6,706,1,0.129,0.0,0.203,0.124,0.071,0.087,0.386
2,3,706,1,0.014,0.086,0.0,0.637,0.11,0.096,0.057
3,0,706,1,0.366,0.104,0.156,0.0,0.144,0.107,0.123
4,6,706,2,0.071,0.043,0.086,0.029,0.0,0.029,0.743
5,1,706,2,0.071,0.6859999999999999,0.101,0.0,0.056,0.0,0.086
6,3,706,1,0.076,0.071,0.047,0.7390000000000001,0.029,0.039,0.0
1,6,707,1,0.061,0.0,0.149,0.09,0.019,0.029,0.653
2,3,707,1,0.043,0.091,0.0,0.609,0.087,0.08,0.09
3,0,707,1,0.574,0.093,0.097,0.0,0.081,0.059,0.096
4,6,707,2,0.071,0.043,0.086,0.029,0.0,0.029,0.743
5,1,707,2,0.071,0.6859999999999999,0.101,0.0,0.056,0.0,0.086
6,3,707,1,0.071,0.071,0.051,0.743,0.029,0.034,0.0
1,6,708,1,0.029,0.0,0.1,0.086,0.0,0.014,0.7709999999999999
2,0,708,1,0.523,0.113,0.0,0.103,0.06,0.076,0.126
3,0,708,1,0.616,0.077,0.081,0.0,0.063,0.04,0.123
4,6,708,2,0.071,0.043,0.086,0.029,0.0,0.029,0.743
5,1,708,2,0.067,0.643,0.096,0.0,0.057,0.0,0.1369999999999999
6,3,708,1,0.087,0.097,0.283,0.45,0.047,0.036,0.0
1,6,709,1,0.03,0.0,0.054,0.08,0.0,0.013,0.823
2,6,709,1,0.03,0.06,0.0,0.076,0.04,0.031,0.763
3,0,709,1,0.453,0.074,0.07,0.0,0.059,0.057,0.287
4,6,709,2,0.06,0.037,0.086,0.029,0.0,0.029,0.76
5,1,709,2,0.057,0.5429999999999999,0.086,0.0,0.057,0.0,0.257
6,3,709,1,0.079,0.089,0.123,0.636,0.039,0.036,0.0
1,6,710,1,0.027,0.0,0.1,0.086,0.0,0.014,0.773
2,0,710,1,0.586,0.106,0.0,0.033,0.04,0.07,0.166
3,0,710,1,0.611,0.087,0.083,0.0,0.069,0.029,0.121
4,6,710,2,0.091,0.131,0.111,0.069,0.0,0.047,0.55
5,1,710,2,0.073,0.6629999999999999,0.099,0.0,0.053,0.0,0.113
6,3,710,1,0.101,0.073,0.139,0.607,0.037,0.043,0.0
1,6,711,1,0.1639999999999999,0.0,0.176,0.101,0.03,0.043,0.486
2,1,711,1,0.181,0.373,0.0,0.136,0.071,0.1,0.139
3,0,711,1,0.507,0.13,0.119,0.0,0.091,0.054,0.099
4,6,711,2,0.134,0.11,0.114,0.076,0.0,0.049,0.517
5,1,711,2,0.071,0.6859999999999999,0.1,0.0,0.057,0.0,0.086
6,3,711,1,0.06,0.094,0.047,0.733,0.029,0.037,0.0
1,2,712,1,0.073,0.0,0.404,0.126,0.059,0.079,0.26
2,1,712,1,0.09,0.664,0.0,0.087,0.043,0.043,0.073
3,0,712,1,0.621,0.113,0.094,0.0,0.071,0.016,0.084
4,6,712,2,0.086,0.07,0.103,0.106,0.0,0.05,0.586
5,1,712,2,0.071,0.6859999999999999,0.1,0.0,0.057,0.0,0.086
6,3,712,1,0.053,0.09,0.056,0.743,0.029,0.03,0.0
1,2,713,1,0.119,0.0,0.23,0.149,0.086,0.224,0.193
2,1,713,1,0.096,0.63,0.0,0.093,0.044,0.056,0.081
3,0,713,1,0.617,0.12,0.089,0.0,0.071,0.017,0.086
4,6,713,2,0.124,0.063,0.114,0.159,0.0,0.066,0.474
5,1,713,2,0.077,0.684,0.1,0.0,0.05,0.0,0.089
6,3,713,1,0.06,0.083,0.043,0.743,0.029,0.043,0.0
1,6,714,1,0.113,0.0,0.21,0.1369999999999999,0.067,0.087,0.386
2,1,714,1,0.123,0.509,0.0,0.103,0.054,0.147,0.064
3,0,714,1,0.5870000000000001,0.116,0.093,0.0,0.074,0.04,0.09
4,6,714,2,0.121,0.07,0.11,0.18,0.0,0.076,0.443
5,1,714,2,0.074,0.6890000000000001,0.1,0.0,0.049,0.0,0.089
6,3,714,1,0.074,0.066,0.047,0.743,0.033,0.037,0.0
1,6,715,1,0.061,0.0,0.3229999999999999,0.146,0.07,0.064,0.336
2,1,715,1,0.133,0.473,0.0,0.109,0.06,0.154,0.071
3,0,715,1,0.599,0.091,0.114,0.0,0.071,0.027,0.097
4,6,715,2,0.14,0.069,0.114,0.074,0.0,0.066,0.537
5,1,715,2,0.07,0.6829999999999999,0.103,0.0069999999999999,0.043,0.0,0.094
6,3,715,1,0.071,0.06,0.043,0.75,0.04,0.036,0.0
1,2,716,1,0.093,0.0,0.231,0.136,0.216,0.123,0.201
2,1,716,1,0.114,0.569,0.0,0.094,0.05,0.083,0.09
3,0,716,1,0.593,0.089,0.116,0.0,0.073,0.034,0.096
4,6,716,2,0.076,0.05,0.09,0.037,0.0,0.031,0.716
5,1,716,2,0.076,0.51,0.113,0.013,0.043,0.0,0.246
6,3,716,1,0.069,0.06,0.043,0.757,0.043,0.029,0.0
1,6,717,1,0.061,0.0,0.136,0.093,0.211,0.086,0.413
2,1,717,1,0.206,0.42,0.0,0.103,0.056,0.116,0.1
3,0,717,1,0.601,0.079,0.12,0.0,0.071,0.04,0.089
4,6,717,2,0.07,0.051,0.083,0.057,0.0,0.054,0.684
5,1,717,2,0.079,0.6759999999999999,0.1,0.0,0.046,0.0,0.1
6,3,717,1,0.07,0.063,0.043,0.746,0.037,0.041,0.0
1,4,718,1,0.106,0.0,0.156,0.111,0.32,0.074,0.233
2,0,718,1,0.61,0.12,0.0,0.07,0.051,0.086,0.063
3,0,718,1,0.597,0.067,0.123,0.0,0.071,0.043,0.099
4,6,718,2,0.143,0.113,0.177,0.173,0.0,0.159,0.236
5,1,718,2,0.057,0.421,0.103,0.024,0.047,0.0,0.347
6,3,718,1,0.07,0.059,0.043,0.7490000000000001,0.041,0.039,0.0
1,4,719,1,0.097,0.0,0.14,0.086,0.363,0.1,0.214
2,0,719,1,0.44,0.111,0.0,0.236,0.051,0.084,0.077
3,0,719,1,0.599,0.066,0.121,0.0,0.071,0.031,0.111
4,3,719,2,0.179,0.13,0.1669999999999999,0.249,0.0,0.09,0.186
5,6,719,2,0.064,0.099,0.073,0.006,0.049,0.0,0.71
6,3,719,1,0.093,0.076,0.111,0.613,0.064,0.043,0.0
1,4,720,1,0.066,0.0,0.121,0.079,0.59,0.043,0.101
2,3,720,1,0.086,0.1,0.0,0.586,0.057,0.071,0.1
3,0,720,1,0.519,0.093,0.146,0.0,0.086,0.047,0.11
4,3,720,2,0.16,0.119,0.154,0.24,0.0,0.087,0.24
5,6,720,2,0.121,0.14,0.126,0.083,0.1,0.0,0.43
6,2,720,1,0.177,0.061,0.5660000000000001,0.106,0.043,0.047,0.0
1,4,721,1,0.084,0.0,0.197,0.15,0.297,0.099,0.173
2,3,721,1,0.091,0.086,0.0,0.59,0.073,0.097,0.063
3,6,721,1,0.226,0.087,0.116,0.0,0.194,0.143,0.234
4,6,721,2,0.171,0.097,0.156,0.241,0.0,0.084,0.25
5,6,721,2,0.129,0.151,0.146,0.096,0.12,0.0,0.359
6,2,721,1,0.356,0.036,0.457,0.064,0.029,0.059,0.0
1,3,722,1,0.066,0.0,0.136,0.374,0.234,0.073,0.117
2,0,722,1,0.6509999999999999,0.126,0.0,0.056,0.031,0.086,0.05
3,0,722,1,0.391,0.109,0.134,0.0,0.136,0.09,0.14
4,6,722,2,0.18,0.099,0.157,0.236,0.0,0.08,0.249
5,6,722,2,0.124,0.156,0.166,0.094,0.111,0.0,0.349
6,2,722,1,0.334,0.019,0.519,0.053,0.029,0.047,0.0
1,6,723,1,0.19,0.0,0.176,0.186,0.061,0.09,0.297
2,0,723,1,0.654,0.126,0.0,0.049,0.034,0.086,0.051
3,0,723,1,0.539,0.069,0.139,0.0,0.083,0.043,0.129
4,0,723,2,0.246,0.094,0.189,0.24,0.0,0.074,0.157
5,6,723,2,0.149,0.146,0.154,0.064,0.1,0.0,0.387
6,2,723,1,0.397,0.019,0.457,0.053,0.029,0.046,0.0
1,0,724,1,0.6629999999999999,0.0,0.123,0.046,0.047,0.064,0.057
2,0,724,1,0.653,0.127,0.0,0.063,0.029,0.086,0.043
3,0,724,1,0.57,0.073,0.127,0.0,0.079,0.039,0.113
4,6,724,2,0.121,0.083,0.121,0.136,0.0,0.069,0.47
5,6,724,2,0.111,0.201,0.171,0.097,0.097,0.0,0.321
6,2,724,1,0.104,0.084,0.6559999999999999,0.069,0.056,0.031,0.0
1,0,725,1,0.347,0.0,0.149,0.083,0.06,0.223,0.139
2,0,725,1,0.647,0.126,0.0,0.069,0.029,0.086,0.044
3,0,725,1,0.494,0.1,0.1669999999999999,0.0,0.087,0.054,0.097
4,6,725,2,0.043,0.029,0.057,0.029,0.0,0.043,0.8
5,6,725,2,0.129,0.189,0.181,0.116,0.114,0.0,0.271
6,2,725,1,0.094,0.093,0.65,0.071,0.056,0.036,0.0
1,6,726,1,0.121,0.0,0.189,0.126,0.07,0.19,0.304
2,0,726,1,0.527,0.116,0.0,0.163,0.036,0.09,0.069
3,0,726,1,0.547,0.094,0.14,0.0,0.077,0.041,0.1
4,6,726,2,0.063,0.046,0.076,0.057,0.0,0.059,0.7
5,6,726,2,0.114,0.156,0.156,0.101,0.111,0.0,0.361
6,2,726,1,0.087,0.1,0.643,0.077,0.056,0.037,0.0
1,0,727,1,0.221,0.0,0.221,0.174,0.1,0.107,0.176
2,3,727,1,0.207,0.104,0.0,0.456,0.056,0.079,0.099
3,0,727,1,0.604,0.074,0.12,0.0,0.071,0.031,0.099
4,5,727,2,0.109,0.087,0.199,0.151,0.0,0.229,0.226
5,6,727,2,0.117,0.1689999999999999,0.204,0.124,0.114,0.0,0.271
6,2,727,1,0.09,0.097,0.6459999999999999,0.073,0.056,0.039,0.0
1,5,728,1,0.133,0.0,0.156,0.077,0.076,0.431,0.127
2,0,728,1,0.616,0.106,0.0,0.073,0.027,0.087,0.091
3,0,728,1,0.601,0.074,0.114,0.0,0.071,0.029,0.11
4,6,728,2,0.134,0.116,0.146,0.15,0.0,0.093,0.361
5,1,728,2,0.101,0.277,0.161,0.077,0.107,0.0,0.276
6,2,728,1,0.091,0.1,0.643,0.071,0.057,0.037,0.0
1,5,729,1,0.176,0.0,0.1639999999999999,0.063,0.067,0.416,0.114
2,0,729,1,0.454,0.133,0.0,0.076,0.063,0.111,0.163
3,0,729,1,0.601,0.067,0.116,0.0,0.071,0.03,0.114
4,5,729,2,0.121,0.09,0.187,0.157,0.0,0.273,0.171
5,6,729,2,0.127,0.196,0.174,0.116,0.107,0.0,0.28
6,3,729,1,0.081,0.091,0.227,0.52,0.044,0.036,0.0
1,0,730,1,0.239,0.0,0.216,0.161,0.097,0.104,0.183
2,0,730,1,0.289,0.134,0.0,0.1,0.083,0.119,0.276
3,0,730,1,0.443,0.08,0.1669999999999999,0.0,0.104,0.064,0.141
4,6,730,2,0.116,0.073,0.103,0.126,0.0,0.071,0.511
5,6,730,2,0.094,0.124,0.1,0.046,0.08,0.0,0.556
6,2,730,1,0.244,0.069,0.487,0.094,0.05,0.056,0.0
1,5,731,1,0.131,0.0,0.196,0.114,0.079,0.343,0.1369999999999999
2,0,731,1,0.317,0.127,0.0,0.109,0.073,0.116,0.259
3,0,731,1,0.36,0.091,0.204,0.0,0.127,0.084,0.133
4,6,731,2,0.224,0.08,0.1689999999999999,0.2,0.0,0.087,0.24
5,6,731,2,0.124,0.179,0.181,0.1,0.117,0.0,0.299
6,2,731,1,0.083,0.083,0.643,0.094,0.054,0.043,0.0
1,5,732,1,0.089,0.0,0.16,0.074,0.07,0.481,0.126
2,6,732,1,0.271,0.133,0.0,0.093,0.08,0.111,0.311
3,0,732,1,0.337,0.097,0.196,0.0,0.151,0.08,0.139
4,6,732,2,0.12,0.057,0.109,0.121,0.0,0.067,0.526
5,6,732,2,0.133,0.191,0.173,0.106,0.116,0.0,0.281
6,2,732,1,0.293,0.067,0.409,0.116,0.06,0.056,0.0
1,5,733,1,0.107,0.0,0.17,0.1,0.074,0.409,0.14
2,6,733,1,0.267,0.126,0.0,0.093,0.069,0.107,0.339
3,0,733,1,0.307,0.091,0.216,0.0,0.16,0.074,0.151
4,6,733,2,0.174,0.064,0.139,0.177,0.0,0.079,0.3670000000000001
5,6,733,2,0.13,0.184,0.1669999999999999,0.09,0.113,0.0,0.316
6,2,733,1,0.187,0.1,0.5,0.103,0.056,0.054,0.0
1,5,734,1,0.173,0.0,0.191,0.141,0.087,0.237,0.17
2,3,734,1,0.1669999999999999,0.116,0.0,0.391,0.076,0.114,0.136
3,0,734,1,0.286,0.09,0.186,0.0,0.21,0.071,0.157
4,3,734,2,0.193,0.12,0.157,0.217,0.0,0.097,0.216
5,6,734,2,0.079,0.114,0.086,0.016,0.059,0.0,0.647
6,2,734,1,0.174,0.084,0.564,0.086,0.046,0.046,0.0
1,5,735,1,0.047,0.0,0.1689999999999999,0.067,0.101,0.433,0.183
